feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target_class
4.987753227153085,4.102745628514168,5.075804558193727,4.322838288487889,5.975119733417751,4.8529426184978615,4.1745028032074885,4.678614158347006,5.412931454275625,4.436275447196025,2
4.177779604433568,5.243687211491912,5.244966571108723,4.49305682462887,4.528961694381677,5.232049937357636,3.5519156585026757,3.5925362256234448,4.281555778747564,4.786552848288153,2
5.310907565598004,6.475356216949552,5.85765962320202,4.840061470036573,4.9809837920973115,3.997470635362191,4.98148686400761,4.711341361079862,5.32271856033809,4.172769056447677,2
3.0193465142411724,4.032738913002578,2.3912398515431423,2.9017117220989412,3.1901439917111123,2.098779528114164,2.7240924818104166,2.512592400781795,2.5976760985488316,1.7269902161445336,1
5.024510174258943,5.49799829124545,6.451143607795042,5.9592708260852065,7.153182457511557,4.23265243711195,5.872320636720678,5.183342005738352,7.189802933217672,4.191701714644848,2
1.6602781578192238,1.9006073545559778,0.3761042756901931,1.974244978319239,1.740867338446302,2.6503937864762075,2.8417559757771595,4.376170839215886,3.45042383818605,1.9230963443375968,1
4.101585328651642,5.491919171506506,3.6797667929793576,6.831458765854354,6.179440120721287,4.530824347895296,3.2868654709091225,6.353872374165412,4.885460154747382,6.237816311973462,2
3.405572341205633,4.400624977046228,5.005243699718183,5.046980593764742,4.549934528520756,5.622849932347499,3.932379570617406,4.857620514978707,5.120295631711899,5.514438834058749,2
0.7116148780888898,-1.1246420918378692,-1.5341141707356223,1.277676821898509,0.33231401197959165,-0.7484865365565536,1.551151975522523,0.11567463429285867,1.1792971840638264,0.06751848141010895,0
4.560747924881987,4.255340842443204,2.2510358515209266,3.4715709509543555,3.1453759495851474,3.868631557532349,1.5350765394198955,3.1860514599984393,3.558424486849588,0.7412605135768857,1
-1.183258512665775,-2.0392321777601006,-0.26940683444455776,0.7175422557959623,1.502357052096028,0.07409478041977519,1.6286155455712918,-1.3801014582148914,-1.7033824393551547,-0.05554769889661878,0
0.3840654489393073,-0.03269474809409311,-2.0674421000398766,-0.08912003951278841,-1.3044695005048532,0.6696725488300385,0.36659824609684827,-0.9398797863273552,-0.5138669173366935,-1.0592135218889516,0
-0.06267909727317188,0.9551423205012383,-0.9857260463355437,0.5040465155178444,-0.5302576183724408,-0.7928728322623442,-0.10703035995455783,-1.035242322419374,-0.553649305347182,-1.1978778925888485,0
4.4647251329163895,2.535263551971729,1.8002744920074143,2.713979910734222,2.38767195030917,2.279030400466777,3.114166700043425,3.257507710047305,1.9694988523894725,1.9241817593553199,1
2.224948302848356,0.19807883526441517,0.9848089378014477,3.8668742674445244,4.144967713501284,2.2509639604436216,3.0765569630557663,2.811250154543536,5.578880808455238,3.6195749114345768,1
4.872082408519233,4.0444595593995745,3.3935536797424275,5.203463635867223,4.243649254715697,3.5777462904023256,4.353427115757474,3.9184519963856053,6.687141635072565,5.8816397569494505,2
-0.007972641316617372,1.4799441388900259,0.0773683076476183,-0.8612842013282637,1.5231240772696573,0.5389100436846587,-1.0372461543264564,-0.1903386780836082,-0.8756182533847572,-1.382799730964336,0
5.926177547531641,6.9094166404701305,3.6014324261808586,5.562969236690571,4.3493574308781735,4.512874616235304,4.407606075761131,4.136009230320184,5.048521627944827,4.169049883588962,2
0.2704568257798388,-0.05023810944913695,-0.23894804686640975,-0.9075636620415979,-0.5767713305683327,0.755391225825756,0.5009171876243808,-0.977555244798551,0.09933230542922587,0.751387123371789,0
0.8305947188786282,3.043360192379935,1.8373762410541534,3.0705986685931594,1.7367408434574831,0.695117899335481,0.8724575621168373,2.548084946661382,2.7597225017214817,1.5956833748955914,1
3.138592458777374,0.8384799377310401,2.4339202013526835,1.2889838002375433,1.848163892197841,2.547398671316414,1.6395866347160477,2.1154444557701746,3.5062928092144405,1.9231081304768511,1
3.335692112065142,1.370293145342382,3.029804177915283,3.9415686206579004,0.028355499872710688,1.703104744529523,3.07707212718054,2.2969546139570074,2.871145873371309,1.8960148132841794,1
0.08658978747289992,-0.15567723539207948,1.1677820616598074,0.2544208433012131,0.3376026620752022,-0.4118769661224674,-0.48760622407249354,-0.4325581878196209,0.39445214237829684,-0.42098448082026296,0
2.789774856896413,4.575400798645439,3.3711247034316925,2.173976467832159,3.701213922163945,2.0919246269784484,0.46187546482214614,1.491913689082596,0.6292080789741443,2.1484865159586914,1
0.0184183791895517,1.6764373122752827,0.32692737376416264,-0.21910052880886424,0.8294055811834892,-2.211135309007885,0.23561455810856594,0.7708651938869668,-1.4785862457798415,1.143754043206929,0
5.338496407494414,4.584712086099199,5.632781866106285,7.270692857804396,5.1818662550584955,5.248220586300336,4.540639100459756,4.150155630535208,5.830335816544245,4.1439161740911326,2
0.07156623721939247,-0.4776574467651167,0.47897982574639186,0.3336621052869483,1.0375399442578992,-0.510016398854747,-0.26987493529337125,-0.9787637157823074,-0.4442932600761116,0.3773004930448522,0
5.756988616645351,4.077834675822374,5.86960592010566,6.3556378588049505,5.413434903223701,6.876795812558066,4.2262108008964265,3.755345296688583,3.2212797510957216,6.496044311489183,2
0.6543656563540577,-0.05558467091045507,0.2799686263198203,-1.1254890472983765,2.4457519796168263,0.1292211819752275,0.10939479460489289,0.725766623898692,0.4810092317367132,0.22388402427913137,0
4.209525544554688,5.471468357135996,6.882024496475034,6.3454200461549775,6.5931866266393975,4.488784323568815,4.010395179741419,4.874213079900352,5.055724912288695,6.094191518470948,2
0.8075353702851806,4.029550319460614,2.3419921014210106,2.07311893005258,1.4878956247398325,0.8451433281342307,3.3231705839619146,2.573317967188404,1.2100391002589461,1.204921227936384,1
4.664215300709872,6.669021525289393,4.740408648636395,3.496857046881894,4.754256935914055,4.72727643025233,2.3031133570584283,4.945705133482188,4.769065469791322,5.696206364813419,2
4.348956094945345,3.6265650295477574,2.2311113094451693,1.3934740912583297,5.07335980324986,2.5592184340144883,2.5139292919129463,2.4758749128899966,2.698084760767855,2.3556395880760577,1
1.9263379931197637,1.9531410587596079,2.4672467297840015,1.956575228866235,1.7871542173228356,2.606430227691897,2.2450227825791447,4.003992988582689,-0.150969808393012,3.5915068519224618,1
6.246085192497629,2.9266097675918505,4.657312405919651,4.628559134004209,3.5924883052821786,4.222183312409125,3.8894241545341712,6.7522704434236225,5.9356783931474615,6.2715550949941585,2
0.7216720640432351,-1.1290517712172292,-0.5245202662797737,0.48937456122791806,-1.2221278088919454,0.7129984301723881,-0.24032539815813503,-0.3748208075495975,0.7109599682034915,0.44426331148603976,0
-0.3609661658190799,1.159329803364248,-1.0810633275998973,0.6159356069442637,0.5931012579683838,-0.3095464393139903,0.326133022242118,-1.251113576385303,0.924027019206901,-0.18490213644298903,0
-0.5227230205190395,1.0490092258368893,-0.7043436905427592,-1.4084612963635597,-1.5566291735239037,0.6060099513456396,-1.280429352496283,1.7547941819843647,-2.081929407883722,1.6964563682900382,0
0.2110174672026184,-0.09671311187039239,-0.5449190868089497,0.39913611435207086,-0.037634702424848364,1.1033018820165215,0.11422764866203965,0.1503017614618776,-0.36361221221385587,-0.056945623721067457,0
0.3078017688920592,-1.7101683926566256,-1.348185422105713,0.743264094022715,0.17086543812794186,-0.18398333635267913,0.01843393306539316,0.34758170536167105,-0.5397596803093615,-0.7783047254023127,0
2.6958452550976815,1.5216272223849678,2.908252755714472,0.7974163957621596,3.5291556373256436,2.9725974824130432,2.7560297343138758,3.482690983945514,4.165474444462577,3.5143700650181304,1
-1.8408742313316453,-1.2795769667357015,-0.6248185776956788,0.026091050210833786,0.517659020469123,-0.7257438131534656,0.18676676447707832,-0.7553829323533225,-0.6115178029919482,-1.4066610968482223,0
1.5767667538890957,1.1483153943836664,1.5241267470226671,3.5536417966078395,1.5506011111680569,5.13238206483739,2.9933179008808892,2.6848361236948737,1.6416422198187863,3.2003098794089913,1
1.924362173762226,2.6220098146453616,5.060084538268795,2.40394010027535,3.649273326285676,1.7968235748741126,2.4650115095030385,4.27080063563551,1.8730329422122325,4.3124485579969285,1
3.2077519354554753,1.9375332241057324,3.132407739055521,3.4725544496267298,3.1218099622171964,0.9297752801095436,1.7728628241751314,2.2524813644484953,2.425566570899954,3.120672097550678,1
5.177701000933254,3.6646556412898987,5.380197851005963,5.6105857452838235,5.559790447931039,6.080780725554622,5.833922154548904,5.459180079228437,4.929834288541353,3.3390390664840086,2
5.4296182191325855,5.207687687163111,5.271578837195373,3.723251424179691,3.9189434595917376,6.053152853332904,4.960444846143345,5.681500697372624,5.0283183761304615,5.0297561394957455,2
3.4382838059759977,1.983955271782626,2.5961207769409835,2.0377247112949575,2.0655037725676846,2.1908278765313605,2.722133771633713,2.0212513783365225,3.755756125573521,1.6053926977804962,1
4.813128355838641,4.560268941725825,6.446977884353733,5.196554776511575,6.031844539468635,3.514439626963028,5.267050265869258,5.889630795623437,5.082283989275425,6.065480375065351,2
-0.5172884501003722,1.40934744018558,2.2988981236192503,-0.36283856043965906,-0.4455025214007718,1.453384477117701,1.5795721457307124,-0.5228600271532683,-0.42018681709585726,-0.2817846088605072,0
-1.344450511034277,-0.9186519464841982,-1.0041407667520679,-0.7677975651041284,-0.03468488738678118,0.23421473253652075,1.5505004928140769,-0.998354040738791,0.9843223984765838,-0.21398884422550896,0
2.450536290347567,3.1748194921666038,1.3772779784377014,2.8824097461840505,2.666452208213056,2.992451264008149,2.7891686439078183,4.955300139910895,1.8622600157486842,1.9690030449981824,1
-0.6231405264247644,-0.5554771191602547,-0.6373871273065177,1.1890165311075518,1.4205042479898549,-0.5707462937494763,-0.8323555731042287,0.4714155563864041,-0.5522230442809712,0.6329318177555108,0
2.7029230208512995,0.9842558850027681,4.047505201330061,4.2958776730955215,1.8872113095156138,2.112298440064016,2.785865390724905,2.834456789987025,3.1585442726728306,4.51020453876635,1
2.3230527725059504,1.7017027554615463,1.1206807719854728,1.769069960058081,2.4668730271262027,4.294557863517788,1.9823887009638286,2.7237879516388985,2.483577103927248,3.688393273448084,1
2.5269324258736217,-0.5308687729203206,-0.48943944251822213,1.044160877069072,0.6818914896263114,1.8467073257360336,0.5839281853259639,-0.35929209078705954,0.5906548306923093,1.1087035805829077,0
5.820482181197364,5.507274031107298,6.066674689589154,6.169295590445673,6.382158991037527,5.648709887589643,4.832881919683146,5.146713686433323,6.206508966508357,4.183064329012764,2
0.3686733088729012,-0.3933388123273607,0.028744822934817487,1.2784518626072987,0.19109906801990334,0.04643654815614881,-1.3598561409799192,0.7462535660272207,0.6454841811410754,2.16325472330546,0
-0.30777823495300083,0.21915032766393897,0.24938368371075526,1.5774532797634744,-0.0952955323869521,0.27902152577033923,0.6078965097165392,0.1866091231563581,-0.44643361455052827,0.19408999289830758,0
3.5736317498597723,1.4734847005889398,2.632969674146876,1.799879185060827,3.6950466289248425,0.9768130952162253,1.9410781527284118,2.877211875064521,4.06552402923434,2.4342497389270124,1
1.9448004733068016,4.38115706944059,1.051986099583756,0.30119404337991806,2.9400144500533325,1.9979457756473888,1.4787671828692868,3.2083564472993533,2.743800713771199,1.9359213692632715,1
1.2196956013291056,3.3724573282801447,3.150201177958661,2.400824136220617,4.346636996047666,1.4299152336738474,0.9744748290752612,1.8080919301187555,2.454413983644502,2.7433394493226917,1
2.2587639421436703,2.852055396514297,1.248460575809556,3.9437646040732597,2.417848821607431,3.6172958315881276,2.842725346377704,2.956753219153784,3.069767280232204,2.9477085600173147,1
5.642722759867544,6.329152530132431,5.19652116970147,5.709003757588512,4.910264305712773,6.440117215449472,4.32360769794073,6.800940432910815,4.9598420493556565,3.569224897881952,2
5.128104414910789,4.318948342525119,5.840643548988724,4.3473760206976095,4.55381656678522,3.110459269054469,4.547693680750923,2.5761206733710433,3.4160971765142767,5.760414656144297,2
5.785800158650832,5.425457561784965,4.033023856870787,4.9522886438580205,4.9963974609094315,3.8416353108074572,6.503398301767151,5.877362290575672,4.779035826170336,5.026885838994531,2
2.7083828079475527,0.45826513157570936,2.2528226174794033,1.8180157520022013,1.4983799901050845,2.218899707114045,4.297686526849523,3.14084286126701,1.9288210102172032,3.0725827813561586,1
3.899355436586002,3.424633682912769,2.5596303699201743,1.853063222294426,3.19822331361359,2.8934853854217497,3.3951932200277324,3.1351718016819694,3.549552715319335,1.9647647884394321,1
3.8173940656343257,2.6975996046923996,4.5752608726252655,1.8108121819104321,4.23596380316525,2.697910783462648,1.8485819963855517,2.0161141659456785,2.1796526918056798,2.9241659464019163,1
5.5228354880355,4.426299996061421,4.975645407739017,7.142270358611864,6.727543170100711,5.4363236696740325,5.0380034781682,5.120031326718261,5.613517972730417,3.9772074348015947,2
2.242623462576655,0.8314159261224106,2.8992231226052794,3.147195939702741,2.016813537700626,4.073986763290033,1.2742343369976588,1.0356251197901798,2.724451818559972,3.5470983026121545,1
1.6839276914578687,-0.45888426286894,1.0786808334312956,-0.03850846950070721,-0.17262729994081963,0.8836599374866724,0.6523228784134196,-1.5763921569842494,1.4765403497258958,1.3800913541474515,0
-0.6255627015095294,0.39580353343740904,0.4940301862827388,0.2606737658239071,-0.5503051538454201,-0.6716233679380516,-0.025554070991445278,1.1727290192593647,0.5436001545944323,-0.37061433208610595,0
3.271698710648345,-0.34854262063007546,3.6487657003721035,0.7602862212219004,2.137559058596868,1.3803301053738561,1.2053185242790942,3.6608267873785194,2.0322987986881085,2.846503881730716,1
-0.04692057887918407,0.47704082722312147,0.07682189106025536,-1.2829922241885696,0.99626681944714,-0.4937565831613125,-1.556581898659751,-0.4281151609659125,1.5007597906343109,0.8502217421134929,0
-0.3486521344078592,-0.3492577043184288,-0.3216350512173826,2.076747983560841,0.38193545223155334,0.43004164719106963,1.0302834540318422,0.23878915902651351,-0.2590421458207031,-0.19634984908497827,0
4.928398740585936,4.962777763490158,5.72762954363698,5.051945885807299,5.73264007721558,4.919283419891418,5.07863519031609,3.0017993154678924,5.916327674702481,5.346488475897993,2
3.4980101098596523,-0.3962553781936893,4.588374704780728,2.3604103718448264,3.6081828167375165,1.4600940728744691,3.1127739050625696,1.4465844368263439,1.8762310393041948,4.414031353866786,1
2.3093175992366533,2.717432873179723,3.370067730688754,2.9956818879726046,2.6504189051435763,2.8649610024662255,4.903415585238275,2.4423812029664145,2.7010990467149676,3.5506543960076122,1
6.105525932957984,6.187030305560381,5.638730222029185,3.8569950872695165,6.6334315323010955,3.853654606981312,5.3026354652390335,4.245724149980642,4.935861653407008,5.32876241030348,2
0.32135721545027307,0.42192075423528475,1.613711269058647,0.45353430151397983,-0.24415663529064868,0.9640871682883573,1.1894704889246406,-1.2276078151369925,0.597400069849858,0.7011727423108983,0
-0.29756350335999193,1.3757068133116195,-0.15005558703252672,0.12557645347154225,-0.1730718242838696,0.015579047581467534,-1.0962750868952018,-1.4400508825942944,1.5945050632249722,-0.8469613483183278,0
1.5086076505436927,0.3466098863962852,1.8610382523104978,1.1769102065925017,4.142015160136369,3.509817089342634,1.8118496548222762,4.752435805344309,3.4817654869915944,2.1751686164913777,1
-2.499405714873573,2.2909425725907417,-1.389572466763596,-1.6453987469568918,1.0225704320096403,2.439752406339273,1.3842728185105182,0.5639091200523596,0.594754341665286,0.8534155587803077,0
5.758928589786765,5.281191423969376,5.104201103951876,4.937406872100477,4.246035411133324,4.719324923133226,3.3070431858046145,4.90166037320525,4.011408892849083,3.896410682784229,2
5.179894151153478,6.392002286344599,5.918316606002313,3.4294993963768228,4.010371863429662,5.940771187988216,4.017512606461691,4.775366850002976,5.550052099024552,4.031655545136365,2
2.60537550614596,1.1659745050817956,1.8986323560487863,2.819781934142537,0.9070062664683307,2.940474737960399,2.480362201073319,3.0524899544171475,2.7239141340646613,3.864140429973844,1
5.1252245026479075,4.570594458874747,5.122297503032284,5.543298029036388,5.048860070325705,5.040591691203883,4.298008312193245,4.337099082449052,3.5973947282003067,6.749576743186939,2
3.7561367646087147,4.307094802204093,4.281592734430802,5.8949243769444415,4.705050321707972,6.247742072673734,4.326509375756132,5.278994162223802,4.164652946740243,7.145149127773388,2
1.3124015809704872,2.8098207102270276,3.1337768809320985,2.9137990974514985,2.314712341122292,2.3701793002665736,2.5438114719791094,2.3529979983715115,3.4638791167949097,4.710523001591351,1
4.442508214992166,3.630197020420922,4.911717951648745,7.579709337654318,4.196325432030269,6.6391168054440675,6.677700814076441,4.4464117582920055,5.5689830791852755,6.628396623128538,2
4.620872259012513,4.796419639897638,4.418319086051357,3.985243269307133,4.350722454933993,3.7760597332377435,5.034083468259226,4.230026768941358,5.233785911790748,3.444104353796373,2
5.330880232214457,5.833528961608924,3.0062643574285444,5.374056569847572,6.227668992473292,3.7903589813087946,6.672572386837704,5.419019009366045,4.294988144241591,4.944230922342294,2
0.5583269125217224,0.0760053914124115,0.5387559924463692,-0.9206735930793662,0.169360824036078,-1.4137144969049802,-0.11122606134870032,-0.9039076414647897,-0.7355299425897666,1.2360931752104374,0
3.591310120594269,3.109138120907177,1.407687235327421,2.183591550305198,3.7130976999791834,2.641716913639905,4.819329539981695,2.893317839394372,2.6920491164900318,2.1908835357974987,1
2.6335409047822824,2.347530163619456,3.2081086766885907,3.4567023167945843,1.7140105394920506,1.168767046442222,0.6637946268967034,3.007991326912544,1.3966333938261264,0.34710940704751714,1
2.8885786045309643,4.992999517432791,2.493929088460107,3.3384907744516417,2.581829358547565,2.4011103468088573,3.4190764829877685,2.209725455811349,2.767392314071903,2.8216978061960134,1
-0.6680904536430488,0.9920423495365228,-0.17495975669540864,-0.7557451594928447,0.5365098435704035,-0.8984679817910373,0.028181157369128247,-0.009118996644203544,1.085895565831578,0.4746982328799528,0
-0.025026958745143917,0.8177662992002871,1.3902075490173134,0.5578103063518622,0.010352619843380607,-1.3118362323501596,-1.0651136630753726,-0.30522470435466764,-0.6095122021592831,-0.186971302985446,0
2.556649924897107,3.0296927543567307,2.429501221940909,2.9865016438262018,2.56447441481012,0.5245334336461287,1.5606646061812457,2.3559124442783848,1.2903052571588924,3.0999287299962046,1
1.5307508323436974,1.2187618516973167,-0.213442870930208,1.490726136849952,0.14866745720211155,-0.33708597111803934,-0.6134026635409398,-0.30246968648812833,-0.38817681854122876,0.1704162223754877,0
2.6605739810498648,2.5030460201534144,2.93693816974635,3.6906462747863413,3.449554135441324,1.0151020315500965,-0.053921134901954826,3.4343199112392737,1.133121301584579,2.2752345981073163,1
-1.1701130260593595,-1.8019804375800197,0.541462728204788,0.7591551603026468,-0.5765104007267194,-2.59104229214491,-0.5462444482524828,0.3918040054025465,-1.4789115687741288,0.18335991977915564,0
4.984690150827005,5.579291499601088,5.119580368414153,4.026931059118445,6.196571501664492,4.84147042697303,4.972695460490068,4.066732040926804,4.55671774880849,4.115197285973099,2
4.827053940076577,6.7117084801423434,3.6280988570686437,3.386438602123259,6.471170327493608,4.7906763228481335,4.330927261340084,6.039904687396076,4.394384460263136,6.826009713546936,2
3.1779258713392693,2.0120885918542974,4.6573082132655035,1.8942850769966615,3.242095372009307,2.799292580406492,3.801741289398798,4.061511196726853,2.5320041490657665,1.7465821296538167,1
0.4599721429391164,-0.6777153697521061,2.013387247526623,0.13653533108273744,-0.3653215513121087,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,-0.6568942789713957,0
-1.0469109826819396,0.5366527525272862,1.185704154662997,0.7189533106650667,0.9960476858058164,-0.7567950885694608,-1.4218106667418438,1.5013336519554867,-0.32267983884213575,-0.25083301645504735,0
6.328194141849058,5.55623000940066,5.455887772081607,7.165002344901084,4.356481769619857,5.927840128081237,5.057013124897084,5.268592278863257,6.528468426412532,5.507835756289624,2
5.538296079049633,6.072507337309802,4.635047270457115,4.160790332660993,3.955190805978966,3.0336434106239984,7.056207129940322,3.896791634278317,4.778746376414228,4.723186700111079,2
0.30740669780910074,0.8157372125392968,0.8604734883597454,-0.5830774385689385,-0.1671217137864115,0.28257995048829965,-0.24869112618354708,1.6073455760199926,0.49097495163825133,0.7348777860498175,0
0.6628812686674127,1.173473857485325,0.18102155870370695,-1.2968319479558466,0.3996879517526416,-0.651356893791829,-0.5286166817497568,0.5863640187550933,1.2382830714336357,0.02127157673606165,0
0.3088330125989638,1.702214944635238,0.24075317948856828,2.601683114180395,0.5655096456315442,-1.7607627591558177,0.7533416211045325,0.38115838488277776,1.2897527540827456,0.6731813512699584,0
-0.13845598398377382,-1.2242982362893657,-0.20902325728602528,-0.8505204542093001,-0.5805234498047227,0.5885784044206096,1.6699045043514062,0.3946715298229811,-1.1958830620351844,0.4446026682201407,0
1.196631486645651,-0.6097829043193822,-0.1340171666729177,0.014688194729197093,-0.78489831308224,0.648280433843859,-0.12094814860778157,0.41953244390702776,-0.8874921778021001,-0.43745830032341043,0
0.7223813578277714,-0.372833152091767,1.7269638512334051,-0.39963618561460235,0.22468472575188592,0.9325908318730899,-1.4183657329330317,-1.7608088119807759,-1.5256563145700948,1.262584103427182,0
1.9481418541075533,5.058199285668252,1.9357524013426115,2.684551303197037,4.042109952567875,4.506092888159123,4.561503576636397,3.7083662305931426,3.5240625258114626,3.092526949201183,1
